_,id,title,photo,date,creator,left,broadcast,verified,megagroup,restricted,signatures,min,scam,has_link,has_geo,slowmode_enabled,call_active,call_not_empty,fake,gigagroup,noforwards,join_to_send,join_request,forum,stories_hidden,stories_hidden_min,stories_unavailable,access_hash,username,restriction_reason,admin_rights,banned_rights,default_banned_rights,participants_count,usernames,stories_max_id,color,counter_x,from_messages_x,channel_request_x,channel_req_targeted_by_x,source_x,counter_y,from_messages_y,channel_request_y,channel_req_targeted_by_y,source_y,counter,from_messages,channel_request,channel_req_targeted_by,source
Channel,1643519230,AN Discussion Chat,"{'_': 'ChatPhoto', 'photo_id': 5769596085055109560, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8f\xf7^G\xfbtQEu\xa4r\xb6\x7f'}",2022-08-21 13:18:08+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,7735598171888678312,antinatocoalitionchat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': False, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': True, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",3334,[],,,,,,,,1.0,0.0,1.0,{'channels': ['antinatocoalition']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['antinatocoalition']},['Jack_Posobiec']
Channel,1527322197,ResistanceTrench,"{'_': 'ChatPhoto', 'photo_id': 5913760785513954321, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08Y\x16\xe1n\xa3\xc6\xf11nO$\x11\xfc\x80\xa2\x8a(\x03'}",2021-07-14 20:50:19+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,3619220673498397785,ResistanceTrench,[],,,,23996,[],,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1699275615,ResistanceTrench GC,"{'_': 'ChatPhoto', 'photo_id': 6046461230417297093, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08F\xd8\x11q\xf7OZ(\xa2\xb0l\xf4\xe3\x1f3'}",2023-12-15 14:48:29+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,2323366308890528434,ResistanceTrenchGC2,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': False, 'pin_messages': True, 'manage_topics': True, 'send_photos': True, 'send_videos': True, 'send_roundvideos': False, 'send_audios': True, 'send_voices': False, 'send_docs': True, 'send_plain': False}",2166,[],,,,,,,,1.0,0.0,1.0,{'channels': ['ResistanceTrench']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['ResistanceTrench']},['Jack_Posobiec']
Channel,1636876924,Shitpost Palace,"{'_': 'ChatPhoto', 'photo_id': 5174752937149311761, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x81Y\x82\x85NG\xd2\x8a(\xa9Rkb\x9cS\xdc'}",2022-04-20 19:43:55+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-7413396817879317481,ottoshitposts,[],,,,3665,[],,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1641520356,Juan Sinmiedo / Fearless John / Ukraine exposed / Donbass News,"{'_': 'ChatPhoto', 'photo_id': 6023807318040362573, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08O?t\x86Vc\xb3\x18#<\n(\xa2\x92\x06\x7f'}",2022-03-20 17:51:42+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6579199218287001006,UkraineHumanRightsAbuses,[],,,,63595,[],,,,,,,,5.0,5.0,0.0,{'channels': ['self']},['Jack_Posobiec'],5.0,5.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1747193290,RawsAlerts,"{'_': 'ChatPhoto', 'photo_id': 5107550691970362224, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xce\xda\xdb\xb1\x8e(\xa2\x8a\xcb\x98\xf4\x154\x7f'}",2021-11-24 21:26:16+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-3321331994648527436,Rawsalert,[],,,,10659,[],,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1601653229,Rawsalerts,"{'_': 'ChatPhoto', 'photo_id': 5104975060212493482, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xcd\xda\xdb\xb0G\x19\xa2\x8a++\x9d\xfc\x89\x1f'}",2022-01-30 23:25:56+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-8642737593452344684,Rawsalertz,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': False, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",273,[],,,,,,,,1.0,0.0,1.0,{'channels': ['Rawsalert']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['Rawsalert']},['Jack_Posobiec']
Channel,1165311094,PATRIOT ARTS FARM,"{'_': 'ChatPhoto', 'photo_id': 5138851958357076858, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x99%\x0c\xdbP\x9c\xfb\x0e\x94QEa\xca\x91\xa3?'}",2021-01-10 22:56:51+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-2946564906178318418,patriotartsfarm,[],,,,5929,[],,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec'],2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1660853432,Justice Report,"{'_': 'ChatPhoto', 'photo_id': 5127459377215810370, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa8\xbff\x16g;L\xdbx\xeb\xd74QE\x00\x7f'}",2022-03-06 00:18:05+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-2203033090732431970,justicereport,[],,,,5134,[],,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec'],2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1396523026,Ukraine Watch,"{'_': 'ChatPhoto', 'photo_id': 5217848793616209570, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8f+\x8e\x9c\xd1E\x15\xda`\x7f'}",2023-03-06 12:52:39+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,8773027581141519791,ukraine_watch,[],,,,44406,[],,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec'],2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1342732796,(I WILL NEVER DM YOU) The Kate Awakening Channel,"{'_': 'ChatPhoto', 'photo_id': 5003871693273410356, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8d\xe5\x1eQR~`3E\x14T\xd9\x17\xcc\xcf'}",2021-01-11 14:36:52+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-1979468089266536034,thekateawakening,[],,,,32346,[],,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1315937492,TKA Chat,"{'_': 'ChatPhoto', 'photo_id': 4924693631869233339, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x90]/\xdaw\x06b\x1b\x8f`}(\xa2\x8aH\x0f'}",2021-01-16 00:25:27+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,7058872459784564363,tkachat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': False, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",1024,[],,,,,,,,1.0,0.0,1.0,{'channels': ['thekateawakening']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['thekateawakening']},['Jack_Posobiec']
Channel,1308519094,Becker News,"{'_': 'ChatPhoto', 'photo_id': 4938558623819344234, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa7\x08\x83\r\xe6\xe4\x1c\xf1\x8f\xc6\x8a(\xa9q\xbfQ\xdc'}",2021-01-26 22:03:47+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1252985036129499519,beckernews,[],,,,45268,[],,,,,,,,4.0,4.0,0.0,{'channels': ['self']},['Jack_Posobiec'],4.0,4.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1727826599,🇷🇺LEVI🇧🇾,"{'_': 'ChatPhoto', 'photo_id': 5415660612014428646, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x93`v\xe5A\x07\xd6\x8a(\xa4\x98\x9b?'}",2022-03-24 16:08:33+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,3438487722656183929,levigodman,[],,,,19370,[],,,,,,,,4.0,4.0,0.0,{'channels': ['self']},['Jack_Posobiec'],4.0,4.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1696504565,LEVI CHAT,"{'_': 'ChatPhoto', 'photo_id': 5204413929755890654, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x89/\x18\xce\xcc\x009\xe0\x8c\xf6\xa2\x8a(\x03'}",2022-12-16 14:22:59+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,-92651626164234263,levichatx,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': True, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': True, 'send_videos': True, 'send_roundvideos': True, 'send_audios': True, 'send_voices': True, 'send_docs': True, 'send_plain': False}",900,[],,,,,,,,1.0,0.0,1.0,{'channels': ['levigodman']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['levigodman']},['Jack_Posobiec']
Channel,1810182217,"Rerum Novarum // Intelligence, Breaking News, and Alerts","{'_': 'ChatPhoto', 'photo_id': 5023933202045184891, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08S!W.\xca@\x1f-\x14QYr&is'}",2023-01-05 20:15:58+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6587090835527447609,rnintel,[],,,,17597,[],,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1597987792,The Right People Z,"{'_': 'ChatPhoto', 'photo_id': 6048574234067843349, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08O\xb6M\xbfv@#\xa7\xa7\xe5E\x14T\xf3\xb3\xa9P\x89'}",2021-09-21 09:28:55+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,3628979277515376323,the_Right_People,[],,,,28345,[],,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1758820844,Dot Connecting Anons,"{'_': 'ChatPhoto', 'photo_id': 4936164076472609574, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa1/\x97\xf2\xe0s\x8f\xe1\xfe\xb4QE$#'}",2022-07-15 15:39:48+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,4734052155748862478,dotconnectinganons,[],,,,14159,[],,,,,,,,3.0,3.0,0.0,{'channels': ['self']},['Jack_Posobiec'],3.0,3.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1429136166,Dot Connecting Anons Chat,"{'_': 'ChatPhoto', 'photo_id': 4936286959781915800, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa1/\x97\xf2\xe0s\x8f\xe1\xfe\xb4QE$#'}",2022-07-15 15:45:46+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,3889297450346880020,dotconnectinganonschat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': False, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",1068,[],,,,,,,,1.0,0.0,1.0,{'channels': ['dotconnectinganons']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['dotconnectinganons']},['Jack_Posobiec']
Channel,1126728483,Gavin Wax,"{'_': 'ChatPhoto', 'photo_id': 5141399329230138071, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb0\xf7\x98\xd4U\x15\x01\xc9\xd9\x9c\xfetQE6\x07'}",2021-01-09 18:00:19+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1356800762279036084,gavinwax,[],,,,226,[],,,,,,,,3.0,3.0,0.0,{'channels': ['self']},['Jack_Posobiec'],3.0,3.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1404077180,Liz Harrington,"{'_': 'ChatPhoto', 'photo_id': 5161649945411955103, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x95""(\xad\x83\x8f\xad\x14QYs;\x96\x7f'}",2021-06-15 15:32:37+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6246142124645576567,LizHarrington76,[],,,,33327,[],,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec'],16.0,16.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'TrumpChannel']"
Channel,1483975025,Techno_Fog,"{'_': 'ChatPhoto', 'photo_id': 5183712835929221421, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb8\x87\xfd*@\x1b+\xb4\x1cg\xa5\x14QL\x83'}",2021-01-13 02:25:16+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1626486484678992927,techno_fog,[],,,,73826,[],,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],2.0,2.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'RaheemKassam']"
Channel,1358907673,James O'Keefe,"{'_': 'ChatPhoto', 'photo_id': 2733277222959949740, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xabq\t\xb7]\x8d\xb8\xe5z\x9fZ(\xa2\xa4g'}",2019-11-22 20:27:29+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1597587560388585517,JamesOKeefeIII,[],,,,238998,[],,,,,,,,4.0,4.0,0.0,{'channels': ['self']},['Jack_Posobiec'],36.0,35.0,1.0,{'channels': ['self']},"['Jack_Posobiec', 'RaheemKassam', 'JamesOKeefeIII', 'NationalPulse', 'TrumpChannel']"
Channel,1151338081,Glenn Beck Fans,"{'_': 'ChatPhoto', 'photo_id': 4949645575087827279, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb1%\xca,\xf1\xfc\xdf!\xe0\xe0{QE\x14\r\x9f'}",2021-01-31 01:55:48+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-106045671588968373,glennbeck,[],,,,47833,[],,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec'],4.0,4.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'TrumpChannel']"
Channel,1868441246,Sage Ops,"{'_': 'ChatPhoto', 'photo_id': 5143255472361548648, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8e8\xc4\xf6\x85\xdb\xf7f\x0e\x03\x7f\x03\xa99\xc5\x14Q@\x1f'}",2023-08-28 02:26:01+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6748845725864287358,sageops,[],,,,39,[],,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1170161792,JACOB WOHL,"{'_': 'ChatPhoto', 'photo_id': 5053399559618800061, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x81\xc4|8\xce\xdc\xf5\xefE\x14RM\xf7\x1b\xb3?'}",2019-05-05 02:52:16+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,8834226234290701654,JacobAWohl,[],,,,2724,[],,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1487163901,JACOB WOHL CHAT,"{'_': 'ChatPhoto', 'photo_id': 5170603479050332296, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08l\x97aepppz\x1a(\xa2\x81\x9f'}",2020-10-03 00:46:02+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,2923953176050387738,JacobWohlChat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': False, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",575,[],,,,,,,,1.0,0.0,1.0,{'channels': ['JacobAWohl']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['JacobAWohl']},['Jack_Posobiec']
Channel,1816554154,Lord Bebo & Friends,"{'_': 'ChatPhoto', 'photo_id': 5348314713064326608, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa7\xd4\x92\x18m\x1dFh\xa2\x8a\x91\x9f'}",2023-01-17 20:30:01+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,76654046366818347,myLordBebo,[],,,,25228,[],,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1870427849,Lord Bebo and Friends Chat,"{'_': 'ChatPhoto', 'photo_id': 6120514236196174515, 'dc_id': 5, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x81\x1aM\xbc\x05\r\xe9\xedE\x14T\x94\x8f'}",2023-02-03 23:08:35+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,3395358199865980353,beboandfriends,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': False, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': True, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': True, 'send_plain': False}",2731,[],,,,,,,,1.0,0.0,1.0,{'channels': ['myLordBebo']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['myLordBebo']},['Jack_Posobiec']
Channel,1684266592,Working Man Memes,"{'_': 'ChatPhoto', 'photo_id': 5003681980272978476, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08q\x90}\xa8\xae\xee\xa3\xf0\xa2\x8a)\x0c'}",2021-11-05 03:18:38+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,2359456886193937930,Working_Man_Memes,[],,,,21994,[],,,,,,,,8.0,8.0,0.0,{'channels': ['self']},['Jack_Posobiec'],8.0,8.0,0.0,{'channels': ['self']},['Jack_Posobiec']
